Sr,STYLE,SEASON,CATEGORY,COLOUR,SKU,SIZE,QTY
10168,126471003,FW25,BLOUSE,CHOCOLATE,10500522,S,0
10169,126471003,FW25,BLOUSE,CHOCOLATE,10500523,M,0
10170,126471003,FW25,BLOUSE,CHOCOLATE,10500524,L,0
10171,126471003,FW25,BLOUSE,CHOCOLATE,10500525,XL,0
10172,126471003,FW25,BLOUSE,CHOCOLATE,10500526,2XL,0
10173,126471003,FW25,BLOUSE,CHOCOLATE,10500527,3XL,0
10174,126472003,FW25,DRESS,CHOCOLATE,10489700,XXS,0
10175,126472003,FW25,DRESS,CHOCOLATE,10489701,XS,0
10176,126472003,FW25,DRESS,CHOCOLATE,10489702,S,0
10177,126472003,FW25,DRESS,CHOCOLATE,10489703,M,0
10178,126472003,FW25,DRESS,CHOCOLATE,10489704,L,0
10179,126472003,FW25,DRESS,CHOCOLATE,10489705,XL,0
10180,126472003,FW25,DRESS,CHOCOLATE,10489706,2XL,0
10181,126472003,FW25,DRESS,CHOCOLATE,10489707,3XL,0
10182,126485003,FW25,PANTS,GREY,10499460,XXS,0
10183,126485003,FW25,PANTS,GREY,10499461,XS,0
10184,126485003,FW25,PANTS,GREY,10499462,S,0
10185,126485003,FW25,PANTS,GREY,10499463,M,0
10186,126485003,FW25,PANTS,GREY,10499464,L,0
10187,126485003,FW25,PANTS,GREY,10499465,XL,0
10188,126485003,FW25,PANTS,GREY,10499466,2XL,0
10189,126485003,FW25,PANTS,GREY,10499467,3XL,0
10190,126490003,FW25,DRESS,CHOCOLATE,10480430,XXS,0
10191,126490003,FW25,DRESS,CHOCOLATE,10480431,XS,0
10192,126490003,FW25,DRESS,CHOCOLATE,10480432,S,1
10193,126490003,FW25,DRESS,CHOCOLATE,10480433,M,0
10194,126490003,FW25,DRESS,CHOCOLATE,10480434,L,0
10195,126490003,FW25,DRESS,CHOCOLATE,10480435,XL,0
10196,126490003,FW25,DRESS,CHOCOLATE,10480436,2XL,0
10197,126490003,FW25,DRESS,CHOCOLATE,10480437,3XL,0
10198,126500003,FW25,BLOUSE,BLACK,10487290,XXS,0
10199,126500003,FW25,BLOUSE,BLACK,10487291,XS,0
10200,126500003,FW25,BLOUSE,BLACK,10487292,S,0
10201,126500003,FW25,BLOUSE,BLACK,10487293,M,0
10202,126500003,FW25,BLOUSE,BLACK,10487294,L,0
10203,126500003,FW25,BLOUSE,BLACK,10487295,XL,0
10204,126500003,FW25,BLOUSE,BLACK,10487296,2XL,0
10205,126500003,FW25,BLOUSE,BLACK,10487297,3XL,0
10206,126502003,FW25,DRESS,BLACK,10486960,XXS,0
10207,126502003,FW25,DRESS,BLACK,10486961,XS,0
10208,126502003,FW25,DRESS,BLACK,10486962,S,0
10209,126502003,FW25,DRESS,BLACK,10486963,M,0
10210,126502003,FW25,DRESS,BLACK,10486964,L,0
10211,126502003,FW25,DRESS,BLACK,10486965,XL,0
10212,126502003,FW25,DRESS,BLACK,10486966,2XL,0
10213,126502003,FW25,DRESS,BLACK,10486967,3XL,0
10214,126503003,FW25,BLOUSE,BLACK,10487050,XXS,0
10215,126503003,FW25,BLOUSE,BLACK,10487051,XS,0
10216,126503003,FW25,BLOUSE,BLACK,10487052,S,0
10217,126503003,FW25,BLOUSE,BLACK,10487053,M,0
10218,126503003,FW25,BLOUSE,BLACK,10487054,L,0
10219,126503003,FW25,BLOUSE,BLACK,10487055,XL,0
10220,126503003,FW25,BLOUSE,BLACK,10487056,2XL,0
10221,126503003,FW25,BLOUSE,BLACK,10487057,3XL,0
10222,126508003,FW25,PANTS,BLUE,10487270,XXS,0
10223,126508003,FW25,PANTS,BLUE,10487271,XS,0
10224,126508003,FW25,PANTS,BLUE,10487272,S,1
10225,126508003,FW25,PANTS,BLUE,10487273,M,1
10226,126508003,FW25,PANTS,BLUE,10487274,L,1
10227,126508003,FW25,PANTS,BLUE,10487275,XL,0
10228,126508003,FW25,PANTS,BLUE,10487276,2XL,0
10229,126508003,FW25,PANTS,BLUE,10487277,3XL,0
10230,126509003,FW25,SKIRT,BLUE,10500050,XXS,0
10231,126509003,FW25,SKIRT,BLUE,10500051,XS,0
10232,126509003,FW25,SKIRT,BLUE,10500052,S,0
10233,126509003,FW25,SKIRT,BLUE,10500053,M,0
10234,126509003,FW25,SKIRT,BLUE,10500054,L,0
10235,126509003,FW25,SKIRT,BLUE,10500055,XL,0
10236,126509003,FW25,SKIRT,BLUE,10500056,2XL,0
10237,126509003,FW25,SKIRT,BLUE,10500057,3XL,0
10238,126510003,FW25,SKIRT,BLACK,10499600,XXS,0
10239,126510003,FW25,SKIRT,BLACK,10499601,XS,0
10240,126510003,FW25,SKIRT,BLACK,10499602,S,0
10241,126510003,FW25,SKIRT,BLACK,10499603,M,0
10242,126510003,FW25,SKIRT,BLACK,10499604,L,0
10243,126510003,FW25,SKIRT,BLACK,10499605,XL,0
10244,126510003,FW25,SKIRT,BLACK,10499606,2XL,0
10245,126510003,FW25,SKIRT,BLACK,10499607,3XL,0
10246,126510003,FW25,SKIRT,BORDEAUX,10489770,XXS,0
10247,126510003,FW25,SKIRT,BORDEAUX,10489771,XS,0
10248,126510003,FW25,SKIRT,BORDEAUX,10489772,S,0
10249,126510003,FW25,SKIRT,BORDEAUX,10489773,M,0
10250,126510003,FW25,SKIRT,BORDEAUX,10489774,L,0
10251,126510003,FW25,SKIRT,BORDEAUX,10489775,XL,0
10252,126510003,FW25,SKIRT,BORDEAUX,10489776,2XL,0
10253,126510003,FW25,SKIRT,BORDEAUX,10489777,3XL,0
10254,126513003,FW25,JACKET,CHOCOLATE,10500660,XXS,0
10255,126513003,FW25,JACKET,CHOCOLATE,10500661,XS,0
10256,126513003,FW25,JACKET,CHOCOLATE,10500662,S,0
10257,126513003,FW25,JACKET,CHOCOLATE,10500663,M,0
10258,126513003,FW25,JACKET,CHOCOLATE,10500664,L,0
10259,126513003,FW25,JACKET,CHOCOLATE,10500665,XL,0
10260,126513003,FW25,JACKET,CHOCOLATE,10500666,2XL,0
10261,126513003,FW25,JACKET,CHOCOLATE,10500667,3XL,0
10262,126515003,FW25,PANTS,CHOCOLATE,10500650,XXS,0
10263,126515003,FW25,PANTS,CHOCOLATE,10500651,XS,0
10264,126515003,FW25,PANTS,CHOCOLATE,10500652,S,0
10265,126515003,FW25,PANTS,CHOCOLATE,10500653,M,0
10266,126515003,FW25,PANTS,CHOCOLATE,10500654,L,0
10267,126515003,FW25,PANTS,CHOCOLATE,10500655,XL,0
10268,126515003,FW25,PANTS,CHOCOLATE,10500656,2XL,0
10269,126515003,FW25,PANTS,CHOCOLATE,10500657,3XL,0
10270,126521003,FW25,DRESS,BLACK,10487320,XXS,0
10271,126521003,FW25,DRESS,BLACK,10487321,XS,0
10272,126521003,FW25,DRESS,BLACK,10487322,S,0
10273,126521003,FW25,DRESS,BLACK,10487323,M,0
10274,126521003,FW25,DRESS,BLACK,10487324,L,0
10275,126521003,FW25,DRESS,BLACK,10487325,XL,0
10276,126521003,FW25,DRESS,BLACK,10487326,2XL,0
10277,126521003,FW25,DRESS,BLACK,10487327,3XL,0
10278,126522003,FW25,BLOUSE,BLACK,10487090,XXS,0
10279,126522003,FW25,BLOUSE,BLACK,10487091,XS,0
10280,126522003,FW25,BLOUSE,BLACK,10487092,S,0
10281,126522003,FW25,BLOUSE,BLACK,10487093,M,0
10282,126522003,FW25,BLOUSE,BLACK,10487094,L,0
10283,126522003,FW25,BLOUSE,BLACK,10487095,XL,0
10284,126522003,FW25,BLOUSE,BLACK,10487096,2XL,0
10285,126522003,FW25,BLOUSE,BLACK,10487097,3XL,0
10286,126522003,FW25,BLOUSE,BLUE,10488740,XXS,0
10287,126522003,FW25,BLOUSE,BLUE,10488741,XS,0
10288,126522003,FW25,BLOUSE,BLUE,10488742,S,0
10289,126522003,FW25,BLOUSE,BLUE,10488743,M,0
10290,126522003,FW25,BLOUSE,BLUE,10488744,L,0
10291,126522003,FW25,BLOUSE,BLUE,10488745,XL,0
10292,126522003,FW25,BLOUSE,BLUE,10488746,2XL,0
10293,126522003,FW25,BLOUSE,BLUE,10488747,3XL,0
10294,126525003,FW25,SKIRT,BLACK,10487150,XXS,0
10295,126525003,FW25,SKIRT,BLACK,10487151,XS,0
10296,126525003,FW25,SKIRT,BLACK,10487152,S,0
10297,126525003,FW25,SKIRT,BLACK,10487153,M,0
10298,126525003,FW25,SKIRT,BLACK,10487154,L,0
10299,126525003,FW25,SKIRT,BLACK,10487155,XL,0
10300,126525003,FW25,SKIRT,BLACK,10487156,2XL,0
10301,126525003,FW25,SKIRT,BLACK,10487157,3XL,0
10302,126528003,FW25,JACKET,BLACK,10487230,XXS,0
10303,126528003,FW25,JACKET,BLACK,10487231,XS,0
10304,126528003,FW25,JACKET,BLACK,10487232,S,0
10305,126528003,FW25,JACKET,BLACK,10487233,M,0
10306,126528003,FW25,JACKET,BLACK,10487234,L,0
10307,126528003,FW25,JACKET,BLACK,10487235,XL,0
10308,126528003,FW25,JACKET,BLACK,10487236,2XL,0
10309,126528003,FW25,JACKET,BLACK,10487237,3XL,0
10310,126529003,FW25,DRESS,BLACK,10492790,XXS,0
10311,126529003,FW25,DRESS,BLACK,10492791,XS,0
10312,126529003,FW25,DRESS,BLACK,10492792,S,0
10313,126529003,FW25,DRESS,BLACK,10492793,M,0
10314,126529003,FW25,DRESS,BLACK,10492794,L,0
10315,126529003,FW25,DRESS,BLACK,10492795,XL,0
10316,126529003,FW25,DRESS,BLACK,10492796,2XL,0
10317,126529003,FW25,DRESS,BLACK,10492797,3XL,0
10318,126531003,FW25,DRESS,BLACK,10492820,XXS,0
10319,126531003,FW25,DRESS,BLACK,10492821,XS,0
10320,126531003,FW25,DRESS,BLACK,10492822,S,0
10321,126531003,FW25,DRESS,BLACK,10492823,M,0
10322,126531003,FW25,DRESS,BLACK,10492824,L,0
10323,126531003,FW25,DRESS,BLACK,10492825,XL,0
10324,126531003,FW25,DRESS,BLACK,10492826,2XL,0
10325,126531003,FW25,DRESS,BLACK,10492827,3XL,0
10326,126533003,FW25,DRESS,NAVY,10487330,XXS,0
10327,126533003,FW25,DRESS,NAVY,10487331,XS,0
10328,126533003,FW25,DRESS,NAVY,10487332,S,0
10329,126533003,FW25,DRESS,NAVY,10487333,M,0
10330,126533003,FW25,DRESS,NAVY,10487334,L,0
10331,126533003,FW25,DRESS,NAVY,10487335,XL,0
10332,126533003,FW25,DRESS,NAVY,10487336,2XL,0
10333,126533003,FW25,DRESS,NAVY,10487337,3XL,0
10334,126537003,FW25,DRESS,BORDEAUX,10487340,XXS,0
10335,126537003,FW25,DRESS,BORDEAUX,10487341,XS,0
10336,126537003,FW25,DRESS,BORDEAUX,10487342,S,0
10337,126537003,FW25,DRESS,BORDEAUX,10487343,M,0
10338,126537003,FW25,DRESS,BORDEAUX,10487344,L,0
10339,126537003,FW25,DRESS,BORDEAUX,10487345,XL,0
10340,126537003,FW25,DRESS,BORDEAUX,10487346,2XL,0
10341,126537003,FW25,DRESS,BORDEAUX,10487347,3XL,0
10342,126539003,FW25,JACKET,BLACK,10487220,XXS,0
10343,126539003,FW25,JACKET,BLACK,10487221,XS,0
10344,126539003,FW25,JACKET,BLACK,10487222,S,0
10345,126539003,FW25,JACKET,BLACK,10487223,M,0
10346,126539003,FW25,JACKET,BLACK,10487224,L,0
10347,126539003,FW25,JACKET,BLACK,10487225,XL,0
10348,126539003,FW25,JACKET,BLACK,10487226,2XL,0
10349,126539003,FW25,JACKET,BLACK,10487227,3XL,0
10350,126544003,FW25,DRESS,BLACK,10499610,XXS,0
10351,126544003,FW25,DRESS,BLACK,10499611,XS,0
10352,126544003,FW25,DRESS,BLACK,10499612,S,0
10353,126544003,FW25,DRESS,BLACK,10499613,M,0
10354,126544003,FW25,DRESS,BLACK,10499614,L,0
10355,126544003,FW25,DRESS,BLACK,10499615,XL,0
10356,126544003,FW25,DRESS,BLACK,10499616,2XL,0
10357,126544003,FW25,DRESS,BLACK,10499617,3XL,0
10358,126544003,FW25,DRESS,CHOCOLATE,10487360,XXS,0
10359,126544003,FW25,DRESS,CHOCOLATE,10487361,XS,0
10360,126544003,FW25,DRESS,CHOCOLATE,10487362,S,1
10361,126544003,FW25,DRESS,CHOCOLATE,10487363,M,1
10362,126544003,FW25,DRESS,CHOCOLATE,10487364,L,1
10363,126544003,FW25,DRESS,CHOCOLATE,10487365,XL,0
10364,126544003,FW25,DRESS,CHOCOLATE,10487366,2XL,0
10365,126544003,FW25,DRESS,CHOCOLATE,10487367,3XL,0
10366,126545003,FW25,BLOUSE,BLACK,10492830,XXS,0
10367,126545003,FW25,BLOUSE,BLACK,10492831,XS,0
10368,126545003,FW25,BLOUSE,BLACK,10492832,S,1
10369,126545003,FW25,BLOUSE,BLACK,10492833,M,1
10370,126545003,FW25,BLOUSE,BLACK,10492834,L,0
10371,126545003,FW25,BLOUSE,BLACK,10492835,XL,0
10372,126545003,FW25,BLOUSE,BLACK,10492836,2XL,0
10373,126545003,FW25,BLOUSE,BLACK,10492837,3XL,0
10374,126546003,FW25,PANTS,BLACK,10491530,XXS,0
10375,126546003,FW25,PANTS,BLACK,10491531,XS,0
10376,126546003,FW25,PANTS,BLACK,10491532,S,0
10377,126546003,FW25,PANTS,BLACK,10491533,M,0
10378,126546003,FW25,PANTS,BLACK,10491534,L,0
10379,126546003,FW25,PANTS,BLACK,10491535,XL,0
10380,126546003,FW25,PANTS,BLACK,10491536,2XL,0
10381,126546003,FW25,PANTS,BLACK,10491537,3XL,0
10382,126546003,FW25,PANTS,NAVY,10491520,XXS,0
10383,126546003,FW25,PANTS,NAVY,10491521,XS,0
10384,126546003,FW25,PANTS,NAVY,10491522,S,0
10385,126546003,FW25,PANTS,NAVY,10491523,M,0
10386,126546003,FW25,PANTS,NAVY,10491524,L,0
10387,126546003,FW25,PANTS,NAVY,10491525,XL,0
10388,126546003,FW25,PANTS,NAVY,10491526,2XL,0
10389,126546003,FW25,PANTS,NAVY,10491527,3XL,0
10390,126547003,FW25,DRESS,BLACK,10486970,XXS,0
10391,126547003,FW25,DRESS,BLACK,10486971,XS,0
10392,126547003,FW25,DRESS,BLACK,10486972,S,0
10393,126547003,FW25,DRESS,BLACK,10486973,M,0
10394,126547003,FW25,DRESS,BLACK,10486974,L,0
10395,126547003,FW25,DRESS,BLACK,10486975,XL,0
10396,126547003,FW25,DRESS,BLACK,10486976,2XL,0
10397,126547003,FW25,DRESS,BLACK,10486977,3XL,0
10398,126553003,FW25,DRESS,CHOCOLATE,10487380,XXS,0
10399,126553003,FW25,DRESS,CHOCOLATE,10487381,XS,0
10400,126553003,FW25,DRESS,CHOCOLATE,10487382,S,0
10401,126553003,FW25,DRESS,CHOCOLATE,10487383,M,0
10402,126553003,FW25,DRESS,CHOCOLATE,10487384,L,0
10403,126553003,FW25,DRESS,CHOCOLATE,10487385,XL,0
10404,126553003,FW25,DRESS,CHOCOLATE,10487386,2XL,0
10405,126553003,FW25,DRESS,CHOCOLATE,10487387,3XL,0
10406,126554003,FW25,DRESS,BLUE,10489680,XXS,0
10407,126554003,FW25,DRESS,BLUE,10489681,XS,0
10408,126554003,FW25,DRESS,BLUE,10489682,S,0
10409,126554003,FW25,DRESS,BLUE,10489683,M,0
10410,126554003,FW25,DRESS,BLUE,10489684,L,0
10411,126554003,FW25,DRESS,BLUE,10489685,XL,0
10412,126554003,FW25,DRESS,BLUE,10489686,2XL,0
10413,126554003,FW25,DRESS,BLUE,10489687,3XL,0
10414,126555003,FW25,PANTS,BLACK,10487120,XXS,0
10415,126555003,FW25,PANTS,BLACK,10487121,XS,0
10416,126555003,FW25,PANTS,BLACK,10487122,S,0
10417,126555003,FW25,PANTS,BLACK,10487123,M,0
10418,126555003,FW25,PANTS,BLACK,10487124,L,0
10419,126555003,FW25,PANTS,BLACK,10487125,XL,0
10420,126555003,FW25,PANTS,BLACK,10487126,2XL,0
10421,126555003,FW25,PANTS,BLACK,10487127,3XL,0
10422,126566003,FW25,DRESS,GREY,10487260,XXS,0
10423,126566003,FW25,DRESS,GREY,10487261,XS,0
10424,126566003,FW25,DRESS,GREY,10487262,S,0
10425,126566003,FW25,DRESS,GREY,10487263,M,0
10426,126566003,FW25,DRESS,GREY,10487264,L,0
10427,126566003,FW25,DRESS,GREY,10487265,XL,0
10428,126566003,FW25,DRESS,GREY,10487266,2XL,0
10429,126566003,FW25,DRESS,GREY,10487267,3XL,0
10430,126568003,FW25,BLOUSE,BLACK,10486980,XXS,0
10431,126568003,FW25,BLOUSE,BLACK,10486981,XS,0
10432,126568003,FW25,BLOUSE,BLACK,10486982,S,0
10433,126568003,FW25,BLOUSE,BLACK,10486983,M,0
10434,126568003,FW25,BLOUSE,BLACK,10486984,L,0
10435,126568003,FW25,BLOUSE,BLACK,10486985,XL,0
10436,126568003,FW25,BLOUSE,BLACK,10486986,2XL,0
10437,126568003,FW25,BLOUSE,BLACK,10486987,3XL,0
10438,126569003,FW25,DRESS,BLACK,10487420,XXS,0
10439,126569003,FW25,DRESS,BLACK,10487421,XS,0
10440,126569003,FW25,DRESS,BLACK,10487422,S,0
10441,126569003,FW25,DRESS,BLACK,10487423,M,0
10442,126569003,FW25,DRESS,BLACK,10487424,L,0
10443,126569003,FW25,DRESS,BLACK,10487425,XL,0
10444,126569003,FW25,DRESS,BLACK,10487426,2XL,0
10445,126569003,FW25,DRESS,BLACK,10487427,3XL,0
10446,126571003,FW25,DRESS,CHOCOLATE,10489690,XXS,0
10447,126571003,FW25,DRESS,CHOCOLATE,10489691,XS,0
10448,126571003,FW25,DRESS,CHOCOLATE,10489692,S,0
10449,126571003,FW25,DRESS,CHOCOLATE,10489693,M,0
10450,126571003,FW25,DRESS,CHOCOLATE,10489694,L,0
10451,126571003,FW25,DRESS,CHOCOLATE,10489695,XL,0
10452,126571003,FW25,DRESS,CHOCOLATE,10489696,2XL,0
10453,126571003,FW25,DRESS,CHOCOLATE,10489697,3XL,0
10454,126577003,FW25,PANTS,BLACK,10487280,XXS,0
10455,126577003,FW25,PANTS,BLACK,10487281,XS,0
10456,126577003,FW25,PANTS,BLACK,10487282,S,0
10457,126577003,FW25,PANTS,BLACK,10487283,M,0
10458,126577003,FW25,PANTS,BLACK,10487284,L,0
10459,126577003,FW25,PANTS,BLACK,10487285,XL,0
10460,126577003,FW25,PANTS,BLACK,10487286,2XL,0
10461,126577003,FW25,PANTS,BLACK,10487287,3XL,0
10462,126579003,FW25,DRESS,BLACK,10487310,XXS,0
10463,126579003,FW25,DRESS,BLACK,10487311,XS,0
10464,126579003,FW25,DRESS,BLACK,10487312,S,1
10465,126579003,FW25,DRESS,BLACK,10487313,M,1
10466,126579003,FW25,DRESS,BLACK,10487314,L,1
10467,126579003,FW25,DRESS,BLACK,10487315,XL,0
10468,126579003,FW25,DRESS,BLACK,10487316,2XL,0
10469,126579003,FW25,DRESS,BLACK,10487317,3XL,0
10470,126581003,FW25,PANTS,BLACK,10487240,XXS,0
10471,126581003,FW25,PANTS,BLACK,10487241,XS,0
10472,126581003,FW25,PANTS,BLACK,10487242,S,0
10473,126581003,FW25,PANTS,BLACK,10487243,M,0
10474,126581003,FW25,PANTS,BLACK,10487244,L,0
10475,126581003,FW25,PANTS,BLACK,10487245,XL,0
10476,126581003,FW25,PANTS,BLACK,10487246,2XL,0
10477,126581003,FW25,PANTS,BLACK,10487247,3XL,0
10478,126581003,FW25,PANTS,BORDEAUX,10487250,XXS,0
10479,126581003,FW25,PANTS,BORDEAUX,10487251,XS,0
10480,126581003,FW25,PANTS,BORDEAUX,10487252,S,0
10481,126581003,FW25,PANTS,BORDEAUX,10487253,M,0
10482,126581003,FW25,PANTS,BORDEAUX,10487254,L,0
10483,126581003,FW25,PANTS,BORDEAUX,10487255,XL,0
10484,126581003,FW25,PANTS,BORDEAUX,10487256,2XL,0
10485,126581003,FW25,PANTS,BORDEAUX,10487257,3XL,0
10486,126583003,FW25,PANTS,BLUE,10500500,XXS,0
10487,126583003,FW25,PANTS,BLUE,10500501,XS,0
10488,126583003,FW25,PANTS,BLUE,10500502,S,0
10489,126583003,FW25,PANTS,BLUE,10500503,M,0
10490,126583003,FW25,PANTS,BLUE,10500504,L,0
10491,126583003,FW25,PANTS,BLUE,10500505,XL,0
10492,126583003,FW25,PANTS,BLUE,10500506,2XL,0
10493,126583003,FW25,PANTS,BLUE,10500507,3XL,0
10494,126592003,FW25,BLOUSE,BLUE,10499890,XXS,0
10495,126592003,FW25,BLOUSE,BLUE,10499891,XS,0
10496,126592003,FW25,BLOUSE,BLUE,10499892,S,0
10497,126592003,FW25,BLOUSE,BLUE,10499893,M,2
10498,126592003,FW25,BLOUSE,BLUE,10499894,L,0
10499,126592003,FW25,BLOUSE,BLUE,10499895,XL,0
10500,126592003,FW25,BLOUSE,BLUE,10499896,2XL,0
10501,126592003,FW25,BLOUSE,BLUE,10499897,3XL,0
10502,126594003,FW25,DRESS,GREY,10499760,XXS,0
10503,126594003,FW25,DRESS,GREY,10499761,XS,0
10504,126594003,FW25,DRESS,GREY,10499762,S,1
10505,126594003,FW25,DRESS,GREY,10499763,M,2
10506,126594003,FW25,DRESS,GREY,10499764,L,0
10507,126594003,FW25,DRESS,GREY,10499765,XL,0
10508,126594003,FW25,DRESS,GREY,10499766,2XL,0
10509,126594003,FW25,DRESS,GREY,10499767,3XL,0
10510,126595003,FW25,BLOUSE,BORDEAUX,10500930,XXS,0
10511,126595003,FW25,BLOUSE,BORDEAUX,10500931,XS,0
10512,126595003,FW25,BLOUSE,BORDEAUX,10500932,S,0
10513,126595003,FW25,BLOUSE,BORDEAUX,10500933,M,2
10514,126595003,FW25,BLOUSE,BORDEAUX,10500934,L,0
10515,126595003,FW25,BLOUSE,BORDEAUX,10500935,XL,0
10516,126595003,FW25,BLOUSE,BORDEAUX,10500936,2XL,0
10517,126595003,FW25,BLOUSE,BORDEAUX,10500937,3XL,0
10518,126595003,FW25,BLOUSE,PINK,10500240,XXS,0
10519,126595003,FW25,BLOUSE,PINK,10500241,XS,0
10520,126595003,FW25,BLOUSE,PINK,10500242,S,0
10521,126595003,FW25,BLOUSE,PINK,10500243,M,0
10522,126595003,FW25,BLOUSE,PINK,10500244,L,0
10523,126595003,FW25,BLOUSE,PINK,10500245,XL,0
10524,126595003,FW25,BLOUSE,PINK,10500246,2XL,0
10525,126595003,FW25,BLOUSE,PINK,10500247,3XL,0
10526,126597003,FW25,JACKET,BORDEAUX,10491510,XXS,0
10527,126597003,FW25,JACKET,BORDEAUX,10491511,XS,0
10528,126597003,FW25,JACKET,BORDEAUX,10491512,S,0
10529,126597003,FW25,JACKET,BORDEAUX,10491513,M,0
10530,126597003,FW25,JACKET,BORDEAUX,10491514,L,0
10531,126597003,FW25,JACKET,BORDEAUX,10491515,XL,0
10532,126597003,FW25,JACKET,BORDEAUX,10491516,2XL,0
10533,126597003,FW25,JACKET,BORDEAUX,10491517,3XL,0
10534,126599003,FW25,PANTS,BORDEAUX,10491500,XXS,0
10535,126599003,FW25,PANTS,BORDEAUX,10491501,XS,0
10536,126599003,FW25,PANTS,BORDEAUX,10491502,S,0
10537,126599003,FW25,PANTS,BORDEAUX,10491503,M,0
10538,126599003,FW25,PANTS,BORDEAUX,10491504,L,1
10539,126599003,FW25,PANTS,BORDEAUX,10491505,XL,0
10540,126599003,FW25,PANTS,BORDEAUX,10491506,2XL,0
10541,126599003,FW25,PANTS,BORDEAUX,10491507,3XL,0
10542,126603003,FW25,DRESS,BORDEAUX,10489780,XXS,0
10543,126603003,FW25,DRESS,BORDEAUX,10489781,XS,0
10544,126603003,FW25,DRESS,BORDEAUX,10489782,S,0
10545,126603003,FW25,DRESS,BORDEAUX,10489783,M,0
10546,126603003,FW25,DRESS,BORDEAUX,10489784,L,0
10547,126603003,FW25,DRESS,BORDEAUX,10489785,XL,0
10548,126603003,FW25,DRESS,BORDEAUX,10489786,2XL,0
10549,126603003,FW25,DRESS,BORDEAUX,10489787,3XL,0
10550,126604003,FW25,JACKET,BLACK,10487060,XXS,0
10551,126604003,FW25,JACKET,BLACK,10487061,XS,0
10552,126604003,FW25,JACKET,BLACK,10487062,S,0
10553,126604003,FW25,JACKET,BLACK,10487063,M,0
10554,126604003,FW25,JACKET,BLACK,10487064,L,0
10555,126604003,FW25,JACKET,BLACK,10487065,XL,0
10556,126604003,FW25,JACKET,BLACK,10487066,2XL,0
10557,126604003,FW25,JACKET,BLACK,10487067,3XL,0
10558,126605003,FW25,DRESS,BLACK,10487010,XXS,0
10559,126605003,FW25,DRESS,BLACK,10487011,XS,0
10560,126605003,FW25,DRESS,BLACK,10487012,S,0
10561,126605003,FW25,DRESS,BLACK,10487013,M,0
10562,126605003,FW25,DRESS,BLACK,10487014,L,0
10563,126605003,FW25,DRESS,BLACK,10487015,XL,0
10564,126605003,FW25,DRESS,BLACK,10487016,2XL,0
10565,126605003,FW25,DRESS,BLACK,10487017,3XL,0
10566,126606003,FW25,JACKET,BLACK,10487410,XXS,0
10567,126606003,FW25,JACKET,BLACK,10487411,XS,0
10568,126606003,FW25,JACKET,BLACK,10487412,S,0
10569,126606003,FW25,JACKET,BLACK,10487413,M,0
10570,126606003,FW25,JACKET,BLACK,10487414,L,0
10571,126606003,FW25,JACKET,BLACK,10487415,XL,0
10572,126606003,FW25,JACKET,BLACK,10487416,2XL,0
10573,126606003,FW25,JACKET,BLACK,10487417,3XL,0
10574,126610003,FW25,DRESS,BORDEAUX,10489800,XXS,0
10575,126610003,FW25,DRESS,BORDEAUX,10489801,XS,0
10576,126610003,FW25,DRESS,BORDEAUX,10489802,S,0
10577,126610003,FW25,DRESS,BORDEAUX,10489803,M,0
10578,126610003,FW25,DRESS,BORDEAUX,10489804,L,0
10579,126610003,FW25,DRESS,BORDEAUX,10489805,XL,0
10580,126610003,FW25,DRESS,BORDEAUX,10489806,2XL,0
10581,126610003,FW25,DRESS,BORDEAUX,10489807,3XL,0
10582,126613003,FW25,JACKET,BLACK,10499730,XXS,0
10583,126613003,FW25,JACKET,BLACK,10499731,XS,0
10584,126613003,FW25,JACKET,BLACK,10499732,S,0
10585,126613003,FW25,JACKET,BLACK,10499733,M,0
10586,126613003,FW25,JACKET,BLACK,10499734,L,0
10587,126613003,FW25,JACKET,BLACK,10499735,XL,0
10588,126613003,FW25,JACKET,BLACK,10499736,2XL,0
10589,126613003,FW25,JACKET,BLACK,10499737,3XL,0
10590,126624003,FW25,PANTS,BLACK,10489820,XXS,0
10591,126624003,FW25,PANTS,BLACK,10489821,XS,0
10592,126624003,FW25,PANTS,BLACK,10489822,S,0
10593,126624003,FW25,PANTS,BLACK,10489823,M,1
10594,126624003,FW25,PANTS,BLACK,10489824,L,1
10595,126624003,FW25,PANTS,BLACK,10489825,XL,0
10596,126624003,FW25,PANTS,BLACK,10489826,2XL,0
10597,126624003,FW25,PANTS,BLACK,10489827,3XL,0
10598,126625003,FW25,PANTS,BLACK,10487130,XXS,0
10599,126625003,FW25,PANTS,BLACK,10487131,XS,0
10600,126625003,FW25,PANTS,BLACK,10487132,S,0
10601,126625003,FW25,PANTS,BLACK,10487133,M,1
10602,126625003,FW25,PANTS,BLACK,10487134,L,0
10603,126625003,FW25,PANTS,BLACK,10487135,XL,0
10604,126625003,FW25,PANTS,BLACK,10487136,2XL,0
10605,126625003,FW25,PANTS,BLACK,10487137,3XL,0
10606,126628003,FW25,DRESS,BLACK,10487020,XXS,0
10607,126628003,FW25,DRESS,BLACK,10487021,XS,0
10608,126628003,FW25,DRESS,BLACK,10487022,S,0
10609,126628003,FW25,DRESS,BLACK,10487023,M,0
10610,126628003,FW25,DRESS,BLACK,10487024,L,0
10611,126628003,FW25,DRESS,BLACK,10487025,XL,0
10612,126628003,FW25,DRESS,BLACK,10487026,2XL,0
